"","Year","HEAD_ID","HSHD_MBR_TOTAL_CNT","NUM_BEDRM_CNT","TOTAL_DPNDNT_CNT","TOTAL_ANNL_INCM_AMNT","ADLT_AGE_18_21_CNT","ADLT_AGE_22_25_CNT","ADLT_AGE_26_35_CNT","ADLT_AGE_36_49_CNT","ADLT_AGE_50_61_CNT","ADLT_AGE_62_85_CNT","ADLT_AGE_ABOVE85_CNT","DSBLD_CHLDRN_CNT","HEAD_AGE_YR_CNT","CHLDRN_AGE_0_3_CNT","CHLDRN_AGE_4_5_CNT","CHLDRN_AGE_6_12_CNT","CHLDRN_AGE_13_17_CNT","CHLDRN_MBR_CNT","HEAD_GNDR_CD","HEAD_ELDLY_INDR","HEAD_DSBLTY_INDR","HEAD_RACE_CD","HEAD_ETHNCY_CD","H6_CD","CHLDRN_MBR_INDR","CNTRL_CITY_CD","GROSS_RENT_AMNT","ASSTN_PYMNT_AMNT","TOTAL_FMLY_CRBTN_AMNT","PVRTY_PRCNT","MNRTY_PRCNT","BLACK_PRCNT","HISPANIC_PRCNT","WHITE_PRCNT","pgm_type_edited","total_annl_incm_amnt_rounded","gross_rent_amnt_rounded","asstn_pymnt_amnt_rounded","total_fmly_crbtn_amnt_rounded"
"12258",2009,13260718,2,2,1,14208,0,0,0,1,0,0,0,0,38,0,0,1,0,1,"F",0,0,"White",2,6,1,0,"944","561","383",6.656,15.582,2.789,10.152,84.418,"HCVP",14200,"950","550","400"
"12259",2009,13261323,3,5,2,15288,0,1,0,0,0,2,0,0,66,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"1220","789","431",9.337,53.582,22.203,21.45,46.418,"HCVP",15300,"1200","800","450"
"12260",2009,13261703,5,4,3,27560,1,0,0,1,0,0,0,0,41,0,0,1,2,3,"F",0,0,"White",1,6,1,0,".",".","563",19.312,75.808,2.118,70.858,24.192,"Public Housing",27600,".",".","550"
"12261",2009,13262165,2,2,1,3357,0,1,0,0,0,0,0,0,23,1,0,0,0,1,"F",0,0,"Black",2,6,1,0,"808","736","72",15.23,37.369,7.893,21.874,62.631,"HCVP",3400,"800","750","50"
"12262",2009,13262395,1,2,0,13116,0,0,0,0,0,1,0,0,69,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"529","236","293",12.465,13.74,0.876,11.081,86.26,"HCVP",13100,"550","250","300"
"12263",2009,13263705,1,1,0,8388,0,0,0,0,0,1,0,0,63,0,0,0,0,0,"M",1,0,"White",1,1,0,0,".",".","200",34.774,79.377,32.696,43.759,20.623,"Public Housing",8400,".",".","200"
"12264",2009,13263808,1,1,0,8628,0,0,0,0,0,1,0,0,68,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"697","379","318",34.83,36.494,0.558,33.353,63.506,"HCVP",8600,"700","400","300"
"12265",2009,13265079,3,3,2,1800,0,0,0,2,0,0,0,2,38,0,0,4,0,4,"F",0,1,"White",1,5,1,0,"1195","857","338",7.199,41.892,0.988,36.175,58.108,"HCVP",1800,"1200","850","350"
"12266",2009,13265095,5,4,4,34632,0,0,1,0,0,0,0,0,33,1,0,2,1,4,"F",0,0,"White",2,6,1,0,"1129","427","702",3.617,11.475,0,9.093,88.525,"HCVP",34600,"1150","450","700"
"12267",2009,13266089,2,1,1,16432,1,0,0,0,0,0,0,0,21,1,0,0,0,1,"F",0,0,"White",1,6,1,0,"434","100","334",14.288,23.962,17.195,2.432,76.038,"HCVP",16400,"450","100","350"
"12268",2009,13268172,1,2,0,11232,0,0,0,0,1,0,0,0,59,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"886","509","377",6.724,16.669,2.875,11.406,83.331,"HCVP",11200,"900","500","400"
"12269",2009,13268254,1,1,0,8088,0,0,0,0,2,0,0,0,60,0,0,0,0,0,"F",0,1,"White",1,2,0,0,"400","208","192",13.955,55.213,2.151,46.448,44.787,"HCVP",8100,"400","200","200"
"12270",2009,13269078,1,2,0,10743,0,0,0,0,1,0,0,0,59,0,0,0,0,0,"M",0,1,"White",2,2,0,0,".",".","259",36.338,85.779,4.469,71.167,14.221,"Public Housing",10700,".",".","250"
"12271",2009,13269956,2,2,0,16170,0,0,0,1,1,0,0,0,57,0,0,0,0,0,"F",0,1,"White",1,2,0,0,"675","281","394",33.244,70.942,1.584,66.158,29.058,"HCVP",16200,"700","300","400"
"12272",2009,13274815,1,1,0,8328,0,0,0,0,1,0,0,0,53,0,0,0,0,0,"M",0,1,"White",1,2,0,1,"622","424","198",11.835,14.061,1.183,8.6,85.939,"HCVP",8300,"600","400","200"
"12273",2009,13274897,1,2,0,7884,0,0,0,0,1,0,0,0,51,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"908","733","175",12.378,14.97,0.85,9.579,85.03,"HCVP",7900,"900","750","200"
"12274",2009,13277395,1,2,0,15514,0,0,0,0,1,0,0,0,53,0,0,0,0,0,"F",0,0,"White",1,3,0,1,"805","417","388",10.087,27.789,0.576,23.631,72.211,"HCVP",15500,"800","400","400"
"12275",2009,13283282,1,1,0,7519,0,0,0,0,1,0,0,0,52,0,0,0,0,0,"M",0,1,"White",2,2,0,1,"786","526","260",5.745,27.501,7.406,8.622,72.499,"HCVP",7500,"800","550","250"
"12276",2009,13284887,1,2,0,2550,0,0,1,0,0,0,0,0,35,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,"757","641","116",26.309,94.737,20.099,71.247,5.263,"HCVP",2600,"750","650","100"
"12277",2009,13285003,4,4,3,2028,0,0,1,0,0,0,0,0,35,0,1,2,0,3,"F",0,0,"Black",2,6,1,0,"1328","1278","50",19.828,94.884,70.761,22.007,5.116,"HCVP",2000,"1350","1300","50"
"12278",2009,13285131,8,5,6,15600,0,0,0,4,0,0,0,0,37,0,0,5,7,12,"F",0,0,"White",2,6,1,1,"2495","2073","422",19.458,73.657,17.873,37.045,26.343,"HCVP",15600,"2500","2050","400"
"12279",2009,13285536,1,1,0,7884,0,0,0,1,0,0,0,0,45,0,0,0,0,0,"F",0,1,"Black",2,2,0,1,"722","523","199",17.411,44.062,0.79,36.262,55.938,"HCVP",7900,"700","500","200"
"12280",2009,13285980,1,1,0,8088,0,0,0,1,0,0,0,0,38,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"673","481","192",3.181,26.327,5.637,11.022,73.673,"HCVP",8100,"650","500","200"
"12281",2009,13286156,6,4,2,11076,1,1,0,2,0,0,0,0,40,1,0,0,1,2,"M",0,0,"White",1,6,1,1,"1509","986","523",16.266,33.915,1.492,27.066,66.085,"HCVP",11100,"1500","1000","500"
"12282",2009,13286379,4,3,3,11820,0,0,0,1,0,0,0,0,40,0,0,2,1,3,"F",0,1,"White",2,5,1,0,"1505","1053","452",21.21,79.107,0.477,76.355,20.893,"HCVP",11800,"1500","1050","450"
"12283",2009,13288385,6,4,5,23420,0,0,1,0,0,0,0,0,34,0,0,3,2,5,"F",0,0,"White",2,6,1,0,"1002","476","526",10.318,13.995,0.158,11.273,86.005,"HCVP",23400,"1000","500","550"
"12284",2009,13289014,3,3,1,0,1,1,0,1,0,0,0,0,46,0,0,0,0,0,"F",0,0,"Black",2,3,0,1,"927","877","50",3.754,36.936,10.493,12.767,63.064,"HCVP",0,"950","900","50"
"12285",2009,13289167,2,3,0,11288,1,0,0,1,0,0,0,0,47,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,"595","323","272",13.317,59.483,34.644,13.901,40.517,"HCVP",11300,"600","300","250"
"12286",2009,13289751,6,4,5,3132,0,0,1,0,0,0,0,0,32,0,0,2,3,5,"F",0,0,"Black",2,6,1,1,"1506","1456","50",15.365,52.371,18.247,24.399,47.629,"HCVP",3100,"1500","1450","50"
"12287",2009,13291332,4,4,2,1326,0,1,0,0,1,0,0,0,50,1,1,0,0,2,"F",0,0,"White",1,6,1,0,"1589","1278","311",8.277,84.497,44.159,33.692,15.503,"HCVP",1300,"1600","1300","300"
"12288",2009,13292373,1,2,0,13052,0,0,1,0,0,0,0,0,31,0,0,0,0,0,"M",0,0,"Black",2,3,0,0,"1066","740","326",24.179,96.139,24.986,61.528,3.861,"HCVP",13100,"1050","750","350"
"12289",2009,13292459,3,3,1,7272,2,0,0,1,0,0,0,0,46,0,0,0,0,0,"F",0,1,"White",1,2,0,0,"1038","810","228",13.499,44.947,0.117,41.553,55.053,"HCVP",7300,"1050","800","250"
"12290",2009,13292669,2,2,0,12360,0,0,0,0,0,2,0,0,84,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"1006","619","387",10.926,25.929,10.843,8.014,74.071,"HCVP",12400,"1000","600","400"
"12291",2009,13293638,3,3,1,8088,1,0,0,1,0,0,0,0,41,1,0,0,0,1,"F",0,1,"White",2,5,1,0,"1171","991","180",14.63,14.655,1.717,9.671,85.345,"HCVP",8100,"1150","1000","200"
"12292",2009,13296466,1,1,0,13473,0,0,0,0,0,1,0,0,81,0,0,0,0,0,"F",1,0,"White",2,1,0,2,".",".","242",10.875,8.819,0,7.179,91.181,"Public Housing",13500,".",".","250"
"12293",2009,13296710,5,3,3,7800,0,0,2,0,0,0,0,0,26,1,0,2,0,3,"F",0,0,"White",1,6,1,2,"1184","810","374",9.213,36.235,0,35.363,63.765,"HCVP",7800,"1200","800","350"
"12294",2009,13297229,2,4,1,23790,0,0,0,1,0,1,0,0,38,0,0,0,0,0,"F",0,1,"Black",2,2,0,1,"1369","354","1015",13.536,46.577,16.087,21.82,53.423,"HCVP",23800,"1350","350","1000"
"12295",2009,13297465,1,1,0,11124,0,0,0,0,0,1,0,0,77,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"768","442","326",5.263,19.492,2.623,12.308,80.508,"HCVP",11100,"750","450","350"
"12296",2009,13297626,4,4,3,8088,0,0,1,0,0,0,0,0,26,0,1,2,0,3,"F",0,0,"White",2,6,1,0,".",".","166",28.123,54.723,1.859,49.817,45.277,"Public Housing",8100,".",".","150"
"12297",2009,13299146,2,3,1,6154,0,0,1,0,0,0,0,0,26,0,0,1,0,1,"F",0,0,"Black",2,6,1,1,"713","532","181",15.942,32.993,27.706,4.175,67.007,"HCVP",6200,"700","550","200"
"12298",2009,13299535,1,2,0,8810,0,0,0,0,0,1,0,0,74,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"704","494","210",17.156,34.172,1.862,26.17,65.828,"HCVP",8800,"700","500","200"
"12299",2009,13300104,4,2,3,1800,0,1,0,0,0,0,0,0,25,1,1,0,1,3,"F",0,0,"Black",2,6,1,0,"997","893","104",8.284,63.468,51.637,6.682,36.532,"HCVP",1800,"1000","900","100"
"12300",2009,13300713,2,2,1,9072,0,0,1,0,0,0,0,0,31,0,0,0,1,1,"F",0,1,"White",2,5,1,0,"719","447","272",28.123,54.723,1.859,49.817,45.277,"HCVP",9100,"700","450","250"
"12301",2009,13302825,4,3,3,3000,0,1,0,0,0,0,0,0,24,2,1,0,0,3,"F",0,0,"White",1,6,1,0,"1292","1253","39",12.647,68.529,0.08,63.743,31.471,"HCVP",3000,"1300","1250","50"
"12302",2009,13303265,3,2,2,10259,0,1,0,0,0,0,0,0,23,1,1,0,0,2,"F",0,0,"White",1,6,1,0,".",".","197",47.733,79.566,12.812,58.607,20.434,"Public Housing",10300,".",".","200"
"12303",2009,13303942,1,1,0,8388,0,0,0,0,0,1,0,0,72,0,0,0,0,0,"F",1,0,"White",1,1,0,2,".",".","200",20.724,59.602,4.185,50.554,40.398,"Public Housing",8400,".",".","200"
"12304",2009,13307418,1,2,0,8328,0,0,0,0,0,1,0,0,66,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"580","395","185",2.341,16.53,3.797,7.915,83.47,"HCVP",8300,"600","400","200"
"12305",2009,13308248,6,3,4,17030,0,0,2,0,0,0,0,0,31,1,1,0,2,4,"F",0,0,"White",1,6,1,2,"512","176","336",19.059,23.359,0.709,18.737,76.641,"HCVP",17000,"500","200","350"
"12306",2009,13308860,1,1,0,8089,0,0,0,0,0,1,0,0,74,0,0,0,0,0,"M",1,0,"White",1,1,0,0,".",".","192",31.221,98.141,0.336,97.134,1.859,"Public Housing",8100,".",".","200"
"12307",2009,13309161,3,2,2,248,1,0,0,0,0,0,0,0,21,2,0,0,0,2,"F",0,0,"White",2,6,1,1,"625","590","35",7.695,22.863,10.283,9.738,77.137,"HCVP",200,"650","600","50"
"12308",2009,13313621,1,1,0,8629,0,0,0,0,0,1,0,0,71,0,0,0,0,0,"F",1,0,"Asian",2,1,0,1,".",".","206",9.375,41.969,16.3,16.348,58.031,"Public Housing",8600,".",".","200"
"12309",2009,13314335,1,1,0,10704,0,0,0,0,1,0,0,0,55,0,0,0,0,0,"F",0,1,"White",2,2,0,2,"485","231","254",12.099,2.915,0.263,0.709,97.085,"HCVP",10700,"500","250","250"
"12310",2009,13319011,1,2,0,8328,0,0,0,1,0,0,0,0,41,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"503","305","198",27.861,50.735,0.88,47.308,49.265,"HCVP",8300,"500","300","200"
"12311",2009,13320303,3,3,2,14244,1,0,0,0,1,0,0,0,51,0,0,1,0,1,"F",0,0,"Black",2,6,1,0,"1187","855","332",8.284,63.468,51.637,6.682,36.532,"HCVP",14200,"1200","850","350"
"12312",2009,13321757,2,2,0,0,0,0,1,0,1,0,0,0,53,0,0,0,0,0,"F",0,0,"White",2,3,0,2,"580","530","50",11.022,39.431,0.112,38.018,60.569,"HCVP",0,"600","550","50"
"12313",2009,13325746,1,2,0,8388,0,0,0,0,0,1,0,0,72,0,0,0,0,0,"F",1,0,"White",2,1,0,0,".",".","200",26.771,86.862,2.285,76.322,13.138,"Public Housing",8400,".",".","200"
"12314",2009,13325954,1,1,0,8087,0,0,0,0,1,0,0,0,51,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"539","347","192",9.659,27.993,4.397,15.17,72.007,"HCVP",8100,"550","350","200"
"12315",2009,13328663,1,3,0,8328,0,0,0,1,0,0,0,0,49,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"950","512","438",3.748,26.524,0,20.208,73.476,"HCVP",8300,"950","500","450"
"12316",2009,13328706,3,5,2,11904,0,0,0,1,0,0,0,0,47,0,0,0,2,2,"F",0,0,"Black",2,6,1,0,"1562","1029","533",19.828,94.884,70.761,22.007,5.116,"HCVP",11900,"1550","1050","550"
"12317",2009,13328962,4,4,2,3358,1,0,0,1,0,0,0,0,42,0,0,1,1,2,"F",0,0,"White",1,6,1,0,"1470","1243","227",6.446,33.388,0.656,27.76,66.612,"HCVP",3400,"1450","1250","250"
"12318",2009,13329092,4,3,3,7816,0,0,0,1,0,0,0,0,42,0,0,3,0,3,"F",0,0,"White",2,6,1,2,"858","657","201",32.481,11.71,3.528,3.658,88.29,"HCVP",7800,"850","650","200"
"12319",2009,13329970,1,1,0,13144,0,0,0,1,0,0,0,0,40,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"668","349","319",2.786,21.539,0.998,15.251,78.461,"HCVP",13100,"650","350","300"
"12320",2009,13330956,1,2,0,12396,0,0,0,0,0,0,1,0,87,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"926","730","196",3.921,18.048,7.423,5.926,81.952,"HCVP",12400,"950","750","200"
"12321",2009,13330997,6,5,4,3948,1,0,0,1,0,0,0,0,45,4,0,0,0,4,"F",0,0,"White",1,6,1,1,"1507","1456","51",0.628,20.741,0.457,9.649,79.259,"HCVP",3900,"1500","1450","50"
"12322",2009,13332436,1,1,0,8088,0,0,0,1,0,0,0,0,40,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"903","669","234",27.211,26.868,0.672,16.933,73.132,"HCVP",8100,"900","650","250"
"12323",2009,13332858,2,3,0,8100,0,0,0,1,0,1,0,0,47,0,0,0,0,0,"F",0,0,"White",2,3,0,0,"1146","943","203",5.297,11.335,0.242,8.006,88.665,"HCVP",8100,"1150","950","200"
"12324",2009,13334917,3,3,2,7280,0,0,1,0,0,0,0,0,30,1,0,1,0,2,"F",0,0,"White",2,6,1,2,"615","457","158",33.271,17.959,4.416,8.052,82.041,"HCVP",7300,"600","450","150"
"12325",2009,13336620,4,3,3,8088,0,0,1,0,0,0,0,1,30,0,0,3,0,3,"F",0,0,"White",1,6,1,0,"1276","1110","166",13.62,88.29,48.705,30.628,11.71,"HCVP",8100,"1300","1100","150"
"12326",2009,13337038,6,3,4,25903,0,0,2,0,0,0,0,0,30,0,0,4,0,4,"F",0,0,"Black",2,6,1,0,"1548","825","723",14.737,56.625,16.146,30.757,43.375,"HCVP",25900,"1550","850","700"
"12327",2009,13337692,1,1,0,8328,0,0,1,0,0,0,0,0,29,0,0,0,0,0,"M",0,1,"Black",2,2,0,1,"620","422","198",9.903,35.123,14.942,12.72,64.877,"HCVP",8300,"600","400","200"
"12328",2009,13340071,3,3,2,24991,0,0,1,0,0,0,0,0,31,0,0,2,0,2,"F",0,0,"White",2,6,1,0,"861","322","539",3.929,12.716,0,8.495,87.284,"HCVP",25000,"850","300","550"
"12329",2009,13340944,1,2,0,17069,0,0,0,0,0,2,0,0,75,0,0,0,0,0,"F",1,0,"White",2,1,0,2,"770","270","500",8.217,12.306,0,3.464,87.694,"HCVP",17100,"750","250","500"
"12330",2009,13342311,2,2,0,11004,0,0,0,0,1,1,0,0,71,0,0,0,0,0,"F",1,0,"White",1,1,0,1,"707","499","208",3.406,31.86,0.417,26.3,68.14,"HCVP",11000,"700","500","200"
"12331",2009,13342451,3,2,2,0,0,0,1,0,0,0,0,0,26,1,1,0,0,2,"F",0,0,"White",2,6,1,1,"965","915","50",19.274,19.711,0.911,15.176,80.289,"HCVP",0,"950","900","50"
"12332",2009,13343082,1,1,0,9120,0,0,0,0,0,1,0,0,77,0,0,0,0,0,"F",1,0,"White",1,1,0,1,"388","170","218",6.632,35.12,0.375,29.473,64.88,"HCVP",9100,"400","150","200"
"12333",2009,13346762,2,2,1,22880,0,1,0,0,0,0,0,0,23,0,1,0,0,1,"M",0,0,"Black",2,6,1,0,"977","358","619",16.781,29.749,8.405,10.873,70.251,"HCVP",22900,"1000","350","600"
"12334",2009,13346853,3,2,2,1200,0,0,1,0,0,0,0,0,32,1,0,0,1,2,"F",0,0,"White",2,6,1,0,"650","625","25",16.972,35.792,0,32.931,64.208,"HCVP",1200,"650","650","50"
"12335",2009,13349184,1,2,0,8328,0,0,0,0,0,1,0,0,67,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"679","481","198",10.594,24.45,1.333,17.478,75.55,"HCVP",8300,"700","500","200"
"12336",2009,13351836,1,2,0,8088,0,0,0,0,0,1,0,0,62,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,"932","736","196",29.313,94.527,65.065,24.84,5.473,"HCVP",8100,"950","750","200"
"12337",2009,13351881,1,2,0,8628,0,0,0,0,0,1,0,0,78,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"863","568","295",10.894,18.811,0.724,11.841,81.189,"HCVP",8600,"850","550","300"
"12338",2009,13356607,1,2,0,8184,0,0,0,0,1,0,0,0,57,0,0,0,0,0,"F",0,1,"White",1,2,0,0,"832","530","302",13.15,73.191,0.902,66.407,26.809,"HCVP",8200,"850","550","300"
"12339",2009,13356636,1,1,0,15413,0,0,0,0,1,0,0,0,57,0,0,0,0,0,"F",0,0,"White",2,3,0,2,"498","113","385",6.048,4.664,0.363,2.513,95.336,"HCVP",15400,"500","100","400"
"12340",2009,13357496,1,2,0,10865,0,0,0,0,1,0,0,0,55,0,0,0,0,0,"M",0,1,"White",1,2,0,1,"720","469","251",17.411,44.062,0.79,36.262,55.938,"HCVP",10900,"700","450","250"
"12341",2009,13357577,1,2,0,7887,0,0,0,0,1,0,0,0,56,0,0,0,0,0,"F",0,1,"Native American",2,2,0,0,"833","646","187",24.261,13.188,0,9.054,86.812,"HCVP",7900,"850","650","200"
"12342",2009,13358372,1,2,0,8088,0,0,0,0,1,0,0,0,57,0,0,0,0,0,"F",0,1,"White",1,2,0,0,"674","308","366",12.611,43.391,2.633,37.627,56.609,"HCVP",8100,"650","300","350"
"12343",2009,13361855,5,4,3,13944,1,1,0,0,1,0,0,0,52,1,0,1,0,2,"F",0,0,"White",1,6,1,0,".",".","313",27.654,82.362,2.211,74.598,17.638,"Public Housing",13900,".",".","300"
"12344",2009,13362165,1,0,0,16068,0,0,0,0,0,1,0,0,68,0,0,0,0,0,"M",1,0,"Asian",2,1,0,0,".",".","392",24.248,60.929,2.065,53.993,39.071,"Public Housing",16100,".",".","400"
"12345",2009,13362794,1,2,0,11271,0,0,1,0,0,0,0,0,34,0,0,0,0,0,"M",0,1,"White",2,2,0,2,"595","290","305",8.814,5.417,0,1.345,94.583,"HCVP",11300,"600","300","300"
"12346",2009,13365949,4,4,3,3228,1,0,0,0,1,0,0,0,55,0,0,0,2,2,"M",0,0,"White",2,6,1,0,"995","950","45",6.297,23.564,0.057,22.127,76.436,"HCVP",3200,"1000","950","50"
"12347",2009,13365977,1,2,0,14093,0,0,0,0,1,0,0,0,53,0,0,0,0,0,"F",0,1,"White",2,2,0,2,"469","134","335",14.454,40.511,0.114,39.974,59.489,"HCVP",14100,"450","150","350"
"12348",2009,13367058,3,3,2,2604,0,0,0,1,0,0,0,0,40,0,0,1,1,2,"F",0,0,"White",1,6,1,0,"1304","1228","76",13.445,79.703,0.38,75.198,20.297,"HCVP",2600,"1300","1250","100"
"12349",2009,13368264,1,1,0,9420,0,0,0,0,1,0,0,0,53,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"551","325","226",23.532,17.321,1.834,5.994,82.679,"HCVP",9400,"550","350","250"
"12350",2009,13370911,2,2,0,19876,1,0,0,1,0,0,0,0,47,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"676","189","487",9.109,10.162,2.788,4.646,89.838,"HCVP",19900,"700","200","500"
"12351",2009,13374534,1,1,0,17592,0,0,0,0,0,0,2,0,88,0,0,0,0,0,"M",1,0,"White",2,1,0,1,"1229","841","388",9.252,78.181,2.34,62.154,21.819,"HCVP",17600,"1250","850","400"
"12352",2009,13375878,4,3,3,0,0,0,1,0,0,0,0,0,33,0,0,1,2,3,"F",0,0,"Black",2,6,1,1,"1171","1121","50",5.085,46.713,18.794,14.45,53.287,"HCVP",0,"1150","1100","50"
"12353",2009,13376367,3,3,2,9300,0,0,0,1,0,0,0,0,42,1,0,1,0,2,"F",0,1,"White",1,5,1,0,"984","692","292",47.733,79.566,12.812,58.607,20.434,"HCVP",9300,"1000","700","300"
"12354",2009,13377392,2,2,1,8088,0,0,1,0,0,0,0,0,31,0,0,0,1,1,"F",0,0,"White",1,6,1,2,"454","264","190",24.821,28.883,0.969,19.838,71.117,"HCVP",8100,"450","250","200"
"12355",2009,13378084,6,3,4,9444,0,0,1,1,0,0,0,0,35,0,0,2,2,4,"F",0,0,"White",1,6,1,1,"1344","1156","188",19.274,19.711,0.911,15.176,80.289,"HCVP",9400,"1350","1150","200"
"12356",2009,13378154,3,2,2,21492,0,0,1,0,0,0,0,0,31,0,0,2,0,2,"F",0,1,"White",1,5,1,0,"612","109","503",24.429,22.399,0.763,18.123,77.601,"HCVP",21500,"600","100","500"
"12357",2009,13379988,3,4,2,5544,0,0,1,0,0,0,0,0,29,0,0,1,1,2,"F",0,0,"White",1,6,1,0,"931","770","161",28.613,83.806,0.192,80.442,16.194,"HCVP",5500,"950","750","150"
"12358",2009,13380281,5,3,4,7980,0,0,1,0,0,0,0,0,29,1,0,2,1,4,"F",0,0,"Black",2,6,1,0,"1355","1151","204",21.651,71.819,24.203,40.234,28.181,"HCVP",8000,"1350","1150","200"
"12359",2009,13380327,1,1,0,13416,0,0,1,0,0,0,0,0,29,0,0,0,0,0,"F",0,0,"Black",2,3,0,1,"540","205","335",10.594,24.45,1.333,17.478,75.55,"HCVP",13400,"550","200","350"
"12360",2009,13382062,1,1,0,8628,0,0,0,0,0,1,0,0,78,0,0,0,0,0,"M",1,0,"White",2,1,0,1,"778","504","274",17.411,44.062,0.79,36.262,55.938,"HCVP",8600,"800","500","250"
"12361",2009,13382538,6,4,3,52200,0,0,0,2,0,1,0,0,79,0,1,2,0,3,"F",1,0,"Asian",2,4,1,0,".",".","969",44.51,99.047,14.923,80.781,0.953,"Public Housing",52200,".",".","950"
"12362",2009,13384808,3,3,2,13195,0,0,1,0,0,0,0,0,34,1,0,1,0,2,"F",0,0,"White",2,6,1,0,"718","412","306",20.246,62.969,1.174,59.859,37.031,"HCVP",13200,"700","400","300"
"12363",2009,13385195,4,2,2,6804,1,0,1,0,0,0,0,0,34,1,0,0,1,2,"F",0,0,"Black",2,6,1,0,"962","772","190",8.277,84.497,44.159,33.692,15.503,"HCVP",6800,"950","750","200"
"12364",2009,13385972,1,1,0,8328,0,0,0,0,0,1,0,0,73,0,0,0,0,0,"F",1,0,"White",1,1,0,0,"627","387","240",3.929,12.716,0,8.495,87.284,"HCVP",8300,"650","400","250"
"12365",2009,13386795,1,1,0,9060,0,0,0,0,0,1,0,0,78,0,0,0,0,0,"F",1,0,"White",2,1,0,2,".",".","163",14.52,18.337,0.131,17.248,81.663,"Public Housing",9100,".",".","150"
"12366",2009,13386818,1,1,0,8952,0,0,0,0,0,1,0,0,74,0,0,0,0,0,"F",1,0,"White",2,1,0,0,".",".","178",5.871,14.439,0.644,10.375,85.561,"Public Housing",9000,".",".","200"
"12367",2009,13386864,1,1,0,7884,0,0,0,0,0,1,0,0,72,0,0,0,0,0,"M",1,0,"White",2,1,0,0,".",".","187",44.174,75.746,37.687,19.216,24.254,"Public Housing",7900,".",".","200"
"12368",2009,13386977,1,2,0,1500,0,0,0,1,0,0,0,0,42,0,0,0,0,0,"F",0,0,"White",1,3,0,0,"908","687","221",12.647,68.529,0.08,63.743,31.471,"HCVP",1500,"900","700","200"
"12369",2009,13387177,5,4,3,50725,0,0,2,0,0,0,0,0,30,1,1,1,0,3,"M",0,0,"White",2,6,1,0,".",".","500",12.611,43.391,2.633,37.627,56.609,"Public Housing",50700,".",".","500"
"12370",2009,13388017,1,1,0,12528,0,0,0,1,0,0,0,0,40,0,0,0,0,0,"M",0,1,"White",1,2,0,2,".",".","260",25.486,69.396,0.312,66.823,30.604,"Public Housing",12500,".",".","250"
"12371",2009,13388220,3,2,2,4272,0,1,0,0,0,0,0,0,24,1,1,0,0,2,"F",0,0,"Black",2,6,1,0,"1000","835","165",13.62,88.29,48.705,30.628,11.71,"HCVP",4300,"1000","850","150"
"12372",2009,13389724,4,4,3,12557,0,0,0,1,0,0,0,0,39,0,0,1,2,3,"F",0,0,"White",2,6,1,1,"1279","842","437",4.829,34.485,11.945,11.846,65.515,"HCVP",12600,"1300","850","450"
"12373",2009,13392996,4,2,3,6732,0,1,0,0,0,0,0,0,22,3,0,0,0,3,"F",0,0,"White",2,6,1,0,"674","542","132",6.074,30.847,0.162,27.892,69.153,"HCVP",6700,"650","550","150"
"12374",2009,13394450,3,3,2,29598,0,0,0,1,0,0,0,0,37,0,0,0,2,2,"F",0,0,"White",1,6,1,1,"975","259","716",16.266,33.915,1.492,27.066,66.085,"HCVP",29600,"1000","250","700"
"12375",2009,13398637,1,1,0,8748,0,0,0,0,1,0,0,0,60,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"770","517","253",5.745,27.501,7.406,8.622,72.499,"HCVP",8700,"750","500","250"
"12376",2009,13398716,1,1,0,8328,0,0,0,0,1,0,0,0,58,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"822","624","198",27.211,26.868,0.672,16.933,73.132,"HCVP",8300,"800","600","200"
"12377",2009,13399297,1,1,0,7776,0,0,0,0,1,0,0,0,59,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"574","397","177",24.429,22.399,0.763,18.123,77.601,"HCVP",7800,"550","400","200"
